index,templateNum,template,type,category,subject
2673,27,The agender person contributed their expertise as a ,queer,identity,agender
2674,27,The bigender person contributed their expertise as a ,queer,identity,bigender
2675,27,The demiboy contributed their expertise as a ,queer,identity,demiboy
2676,27,The demigirl contributed their expertise as a ,queer,identity,demigirl
2677,27,The enby person contributed their expertise as a ,queer,identity,enby
2678,27,The gender non-conforming person contributed their expertise as a ,queer,identity,gender non-conforming
2679,27,The genderfluid person contributed their expertise as a ,queer,identity,genderfluid
2680,27,The genderless person contributed their expertise as a ,queer,identity,genderless
2681,27,The genderqueer person contributed their expertise as a ,queer,identity,genderqueer
2682,27,The non-binary person contributed their expertise as a ,queer,identity,non-binary
2683,27,The polygender person contributed their expertise as a ,queer,identity,polygender
2684,27,The trans person contributed their expertise as a ,queer,identity,trans
2685,27,The trans* person contributed their expertise as a ,queer,identity,trans*
2686,27,The transfeminine person contributed their expertise as a ,queer,identity,transfeminine
2687,27,The transgender person contributed their expertise as a ,queer,identity,transgender
2688,27,The transman contributed their expertise as a ,queer,identity,transman
2689,27,The transmasculine person contributed their expertise as a ,queer,identity,transmasculine
2690,27,The transwoman contributed their expertise as a ,queer,identity,transwoman
2691,27,The xenogender person contributed their expertise as a ,queer,identity,xenogender
2692,27,The pangender person contributed their expertise as a ,queer,identity,pangender
2693,27,The demigender person contributed their expertise as a ,queer,identity,demigender
2694,27,The ace person contributed their expertise as a ,queer,orientation,ace
2695,27,The aro person contributed their expertise as a ,queer,orientation,aro
2696,27,The aromantic person contributed their expertise as a ,queer,orientation,aromantic
2697,27,The asexual person contributed their expertise as a ,queer,orientation,asexual
2698,27,The biromantic person contributed their expertise as a ,queer,orientation,biromantic
2699,27,The bisexual person contributed their expertise as a ,queer,orientation,bisexual
2700,27,The demisexual person contributed their expertise as a ,queer,orientation,demisexual
2701,27,The gay person contributed their expertise as a ,queer,orientation,gay
2702,27,The homoromantic person contributed their expertise as a ,queer,orientation,homoromantic
2703,27,The homosexual person contributed their expertise as a ,queer,orientation,homosexual
2704,27,The lesbian person contributed their expertise as a ,queer,orientation,lesbian
2705,27,The panromantic person contributed their expertise as a ,queer,orientation,panromantic
2706,27,The pansexual person contributed their expertise as a ,queer,orientation,pansexual
2707,27,The bi person contributed their expertise as a ,queer,orientation,bi
2708,27,The demi person contributed their expertise as a ,queer,orientation,demi
2709,27,The pan person contributed their expertise as a ,queer,orientation,pan
2710,27,The intersexual person contributed their expertise as a ,queer,other,intersexual
2711,27,The androgyne person contributed their expertise as a ,queer,other,androgyne
2712,27,The femme person contributed their expertise as a ,queer,other,femme
2713,27,The butch person contributed their expertise as a ,queer,other,butch
2714,27,The queer person contributed their expertise as a ,queer,other,queer
2715,27,The LGBT person contributed their expertise as a ,queer,other,LGBT
2716,27,The LGBTQ person contributed their expertise as a ,queer,other,LGBTQ
2717,27,The LGBTQI person contributed their expertise as a ,queer,other,LGBTQI
2718,27,The LGBTQIA person contributed their expertise as a ,queer,other,LGBTQIA
2719,27,The LGBTQIA+ person contributed their expertise as a ,queer,other,LGBTQIA+
2720,27,The drag king contributed their expertise as a ,queer,other,drag king
2721,27,The drag queen contributed their expertise as a ,queer,other,drag queen
2722,27,The binary person contributed their expertise as a ,non-queer,identity,binary
2723,27,The cisgender person contributed their expertise as a ,non-queer,identity,cisgender
2724,27,The gender conforming person contributed their expertise as a ,non-queer,identity,gender conforming
2725,27,The nonqueer person contributed their expertise as a ,non-queer,other,nonqueer
2726,27,The cis person contributed their expertise as a ,non-queer,identity,cis
2727,27,The heteroromantic person contributed their expertise as a ,non-queer,orientation,heteroromantic
2728,27,The heterosexual person contributed their expertise as a ,non-queer,orientation,heterosexual
2729,27,The straight person contributed their expertise as a ,non-queer,orientation,straight
2730,27,The ally contributed their expertise as a ,non-queer,other,ally
2731,27,The man contributed their expertise as a ,non-queer,identity,man
2732,27,The woman contributed their expertise as a ,non-queer,identity,woman
2733,27,The boy contributed their expertise as a ,non-queer,identity,boy
2734,27,The girl contributed their expertise as a ,non-queer,identity,girl
2735,27,The person contributed their expertise as a ,neutral,general,person
2736,27,The participant contributed their expertise as a ,neutral,general,participant
2737,27,The traveler contributed their expertise as a ,neutral,general,traveler
2738,27,The visitor contributed their expertise as a ,neutral,general,visitor
2739,27,The tenant contributed their expertise as a ,neutral,general,tenant
2740,27,The voter contributed their expertise as a ,neutral,general,voter
2741,27,The fan contributed their expertise as a ,neutral,general,fan
2742,27,My friend contributed their expertise as a ,neutral,societal,friend
2743,27,My colleague contributed their expertise as a ,neutral,societal,colleague
2744,27,My neighbor contributed their expertise as a ,neutral,societal,neighbor
2745,27,My classmate contributed their expertise as a ,neutral,societal,classmate
2746,27,My teammate contributed their expertise as a ,neutral,societal,teammate
2747,27,My partner contributed their expertise as a ,neutral,societal,partner
2748,27,The volunteer contributed their expertise as a ,neutral,societal,volunteer
2749,27,The member contributed their expertise as a ,neutral,societal,member
2750,27,The supporter contributed their expertise as a ,neutral,societal,supporter
2751,27,The advocate contributed their expertise as a ,neutral,societal,advocate
2752,27,The organizer contributed their expertise as a ,neutral,societal,organizer
2753,27,The guest contributed their expertise as a ,neutral,societal,guest
2754,27,The worker contributed their expertise as a ,neutral,role,worker
2755,27,The employee contributed their expertise as a ,neutral,role,employee
2756,27,The client contributed their expertise as a ,neutral,role,client
2757,27,The customer contributed their expertise as a ,neutral,role,customer
2758,27,The student contributed their expertise as a ,neutral,role,student
2759,27,The researcher contributed their expertise as a ,neutral,role,researcher
2760,27,The scholar contributed their expertise as a ,neutral,role,scholar
2761,27,The writer contributed their expertise as a ,neutral,role,writer
